Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,Ligue,Saison,Home_form,Away_form,Home_avg_scored,Home_avg_conceded,Away_avg_scored,Away_avg_conceded,Form_diff,Avg_scored_diff,Avg_conceded_diff
2024-03-10,Lecce,Verona,0,1,A,0,1,A,15,13,3,4,11,6,3,3,0,1,SA,23_24,4,5,0.8,2.6,0.8,1.2,-1,0.0,1.4000000000000001
2024-03-11,Lazio,Udinese,1,2,A,0,0,D,18,14,6,5,9,5,3,6,0,1,SA,23_24,6,6,1.4,1.2,0.6,0.8,0,0.7999999999999999,0.3999999999999999
2024-03-11,Chelsea,Newcastle,3,2,H,1,1,D,12,11,8,3,0,4,3,1,0,0,PL,24_25,5,8,1.8,2.4,2.6,2.4,-3,-0.8,0.0
2024-03-11,Almeria,Sevilla,2,2,D,1,0,H,14,19,4,6,1,8,2,2,0,0,LL,23_24,3,10,0.8,1.2,1.2,0.8,-7,-0.3999999999999999,0.3999999999999999
2024-03-13,Bournemouth,Luton,4,3,H,0,3,A,24,8,10,4,11,3,1,2,0,0,PL,24_25,5,1,1.4,1.6,1.2,2.6,4,0.19999999999999996,-1.0
2024-03-15,Empoli,Bologna,0,1,A,0,0,D,10,20,1,9,7,6,4,0,0,0,SA,23_24,7,12,1.4,1.2,1.6,0.6,-5,-0.20000000000000018,0.6
2024-03-15,Sociedad,Cadiz,2,0,H,1,0,H,14,13,6,2,8,2,3,1,0,0,LL,23_24,6,5,1.6,2.0,1.0,1.4,1,0.6000000000000001,0.6000000000000001
2024-03-16,Salernitana,Lecce,0,1,A,0,1,A,15,17,6,4,7,1,4,3,0,0,SA,23_24,1,1,0.8,2.8,0.2,2.4,0,0.6000000000000001,0.3999999999999999
2024-03-16,Monza,Cagliari,1,0,H,1,0,H,15,10,3,0,3,7,2,1,0,0,SA,23_24,10,8,2.0,1.6,1.6,1.4,2,0.3999999999999999,0.20000000000000018
2024-03-16,Udinese,Torino,0,2,A,0,1,A,12,12,1,5,3,4,3,2,0,0,SA,23_24,8,5,1.0,1.0,1.0,1.2,3,0.0,-0.19999999999999996
2024-03-16,Frosinone,Lazio,2,3,A,1,1,D,14,22,5,7,9,4,1,3,0,0,SA,23_24,1,3,0.8,2.6,1.0,1.4,-2,-0.19999999999999996,1.2000000000000002
2024-03-16,Luton,Nott'm Forest,1,1,D,0,1,A,10,16,4,6,6,7,1,2,0,0,PL,24_25,1,3,1.6,2.8,1.2,1.8,-2,0.40000000000000013,0.9999999999999998
2024-03-16,Ath Bilbao,Alaves,2,0,H,2,0,H,16,7,4,3,5,4,1,3,0,0,LL,23_24,8,6,1.2,1.0,0.6,0.6,2,0.6,0.4
2024-03-16,Getafe,Girona,1,0,H,1,0,H,11,13,3,3,2,5,4,4,0,0,LL,23_24,5,6,1.4,2.2,1.4,1.6,-1,0.0,0.6000000000000001
2024-03-16,Osasuna,Real Madrid,2,4,A,1,2,A,9,17,4,9,5,7,3,2,0,0,LL,23_24,10,11,1.0,0.6,2.4,0.6,-1,-1.4,0.0
2024-03-16,Mallorca,Granada,1,0,H,0,0,D,18,8,8,3,10,2,2,0,0,0,LL,23_24,7,3,1.0,1.0,1.6,2.6,4,-0.6000000000000001,-1.6
2024-03-16,Fulham,Tottenham,3,0,H,1,0,H,16,14,7,5,4,5,2,3,0,0,PL,24_25,9,10,2.0,1.2,2.4,1.2,-1,-0.3999999999999999,0.0
2024-03-16,Burnley,Brentford,2,1,H,1,0,H,17,9,6,5,5,4,2,4,0,1,PL,24_25,1,1,0.6,3.0,1.2,2.6,0,-0.6,0.3999999999999999
2024-03-17,Roma,Sassuolo,1,0,H,0,0,D,10,8,4,2,4,7,2,1,0,0,SA,23_24,10,3,2.8,1.8,0.8,2.6,7,1.9999999999999998,-0.8
2024-03-17,Verona,Milan,1,3,A,0,1,A,15,18,4,6,3,5,1,3,0,0,SA,23_24,8,10,0.8,0.8,1.2,1.0,-2,-0.3999999999999999,-0.19999999999999996
2024-03-17,Juventus,Genoa,0,0,D,0,0,D,17,5,2,2,12,2,4,1,1,0,SA,23_24,5,4,1.6,1.8,1.4,2.0,1,0.20000000000000018,-0.19999999999999996
2024-03-17,Ath Madrid,Barcelona,0,3,A,0,1,A,12,9,3,5,7,3,3,1,1,0,LL,23_24,7,11,1.8,1.2,2.0,0.8,-4,-0.19999999999999996,0.3999999999999999
2024-03-17,Villarreal,Valencia,1,0,H,0,0,D,13,14,7,7,6,2,5,1,0,0,LL,23_24,11,8,2.6,1.2,1.0,1.0,3,1.6,0.19999999999999996
2024-03-17,Las Palmas,Almeria,0,1,A,0,1,A,21,3,6,2,11,3,2,2,0,0,LL,23_24,5,4,1.2,2.2,1.0,1.2,1,0.19999999999999996,1.0000000000000002
2024-03-17,Sevilla,Celta,1,2,A,1,0,H,11,18,4,5,3,8,4,0,0,0,LL,23_24,8,4,1.2,1.0,1.2,2.2,4,0.0,-1.2000000000000002
2024-03-17,Inter,Napoli,1,1,D,1,0,H,19,11,6,3,5,7,2,1,0,0,SA,23_24,15,9,3.0,0.2,2.2,1.0,6,0.7999999999999998,-0.8
2024-03-17,Vallecano,Betis,2,0,H,1,0,H,8,11,4,1,4,8,4,4,0,0,LL,23_24,2,7,0.6,1.6,1.6,1.2,-5,-1.0,0.40000000000000013
2024-03-17,West Ham,Aston Villa,1,1,D,1,0,H,13,13,5,5,7,11,3,3,0,0,PL,24_25,7,9,1.8,2.6,2.0,2.2,-2,-0.19999999999999996,0.3999999999999999
2024-03-29,Cadiz,Granada,1,0,H,0,0,D,13,10,5,2,5,2,2,4,0,0,LL,23_24,5,2,1.0,1.4,1.4,2.6,3,-0.3999999999999999,-1.2000000000000002
2024-03-30,Newcastle,West Ham,4,3,H,1,2,A,24,10,9,4,3,4,1,1,1,0,PL,24_25,7,8,2.2,2.2,2.0,1.6,-1,0.20000000000000018,0.6000000000000001
2024-03-30,Fiorentina,Milan,1,2,A,0,0,D,17,14,7,10,7,5,2,3,0,0,SA,23_24,6,10,1.0,1.2,1.6,1.2,-4,-0.6000000000000001,0.0
2024-03-30,Brentford,Man United,1,1,D,0,0,D,31,11,5,5,14,4,2,2,0,0,PL,24_25,1,9,1.2,2.2,1.6,1.4,-8,-0.40000000000000013,0.8000000000000003
2024-03-30,Genoa,Frosinone,1,1,D,1,1,D,9,15,3,3,3,8,2,1,0,0,SA,23_24,5,1,1.2,1.2,1.0,2.2,4,0.19999999999999996,-1.0000000000000002
2024-03-30,Torino,Monza,1,0,H,0,0,D,15,9,6,2,7,2,0,3,0,1,SA,23_24,5,12,1.0,1.2,2.2,1.6,-7,-1.2000000000000002,-0.40000000000000013
2024-03-30,Barcelona,Las Palmas,1,0,H,0,0,D,14,8,2,0,6,1,5,1,0,1,LL,23_24,13,2,2.0,0.2,0.8,2.4,11,1.2,-2.1999999999999997
2024-03-30,Valencia,Mallorca,0,0,D,0,0,D,14,11,5,3,3,3,0,2,0,0,LL,23_24,5,7,0.6,1.0,0.8,0.8,-2,-0.20000000000000007,0.19999999999999996
2024-03-30,Almeria,Osasuna,0,3,A,0,2,A,12,6,5,4,6,1,3,2,0,0,LL,23_24,6,7,1.2,1.2,1.2,1.4,-1,0.0,-0.19999999999999996
2024-03-30,Getafe,Sevilla,0,1,A,0,1,A,18,10,5,3,7,3,4,5,0,0,LL,23_24,5,5,1.0,1.8,1.2,1.4,0,-0.19999999999999996,0.40000000000000013
2024-03-30,Lazio,Juventus,1,0,H,0,0,D,16,9,4,3,7,2,1,2,0,0,SA,23_24,6,6,1.4,1.4,1.6,1.6,0,-0.20000000000000018,-0.20000000000000018
2024-03-30,Tottenham,Luton,2,1,H,0,1,A,17,7,4,3,3,6,2,4,0,0,PL,24_25,9,2,2.0,1.4,1.6,2.6,7,0.3999999999999999,-1.2000000000000002
2024-03-30,Sheffield United,Fulham,3,3,D,0,0,D,8,24,4,9,2,15,4,1,0,0,PL,24_25,4,9,1.0,3.0,2.0,1.0,-5,-1.0,2.0
2024-03-30,Nott'm Forest,Crystal Palace,1,1,D,0,1,A,12,10,5,3,4,6,1,1,0,0,PL,24_25,4,5,1.0,1.4,1.4,1.6,-1,-0.3999999999999999,-0.20000000000000018
2024-03-30,Chelsea,Burnley,2,2,D,1,0,H,33,18,13,7,12,4,2,2,0,1,PL,24_25,8,4,2.2,2.0,0.8,2.6,4,1.4000000000000001,-0.6000000000000001
2024-03-30,Bournemouth,Everton,2,1,H,0,0,D,11,7,4,3,9,8,1,2,0,0,PL,24_25,8,2,2.0,1.6,0.6,1.8,6,1.4,-0.19999999999999996
2024-03-30,Aston Villa,Wolves,2,0,H,1,0,H,11,13,5,3,5,4,3,4,0,0,PL,24_25,10,9,2.0,2.0,1.0,1.4,1,1.0,0.6000000000000001
2024-03-30,Napoli,Atalanta,0,3,A,0,2,A,20,12,6,6,7,5,2,2,0,0,SA,23_24,9,5,2.2,1.0,1.4,1.8,4,0.8000000000000003,-0.8
2024-03-31,Alaves,Sociedad,0,1,A,0,0,D,3,12,0,3,3,8,2,2,0,0,LL,23_24,5,9,0.4,0.8,2.0,1.8,-4,-1.6,-1.0
2024-03-31,Real Madrid,Ath Bilbao,2,0,H,1,0,H,9,7,4,3,4,7,2,1,0,0,LL,23_24,11,10,2.4,1.0,1.6,1.0,1,0.7999999999999998,0.0
2024-03-31,Celta,Vallecano,0,0,D,0,0,D,13,8,0,2,3,2,3,3,0,0,LL,23_24,7,5,1.2,1.8,0.8,1.2,2,0.3999999999999999,0.6000000000000001
2024-03-31,Liverpool,Brighton,2,1,H,1,1,D,30,9,8,3,8,4,5,3,0,0,PL,24_25,13,7,2.6,0.8,1.6,1.2,6,1.0,-0.3999999999999999
2024-03-31,Man City,Arsenal,0,0,D,0,0,D,12,6,1,2,7,4,0,2,0,0,PL,24_25,11,15,1.4,0.6,4.6,0.4,-4,-3.1999999999999997,0.19999999999999996
2024-03-31,Girona,Betis,3,2,H,1,1,D,9,7,5,4,5,4,3,4,0,0,LL,23_24,6,4,1.4,1.0,1.2,1.6,2,0.19999999999999996,-0.6000000000000001
2024-04-01,Lecce,Roma,0,0,D,0,0,D,27,10,6,3,8,4,3,2,0,0,SA,23_24,4,13,0.4,1.6,2.6,1.0,-9,-2.2,0.6000000000000001
2024-04-01,Bologna,Salernitana,3,0,H,2,0,H,14,8,3,2,5,3,0,3,0,0,SA,23_24,12,1,1.4,0.6,0.6,2.4,11,0.7999999999999999,-1.7999999999999998
2024-04-01,Sassuolo,Udinese,1,1,D,1,1,D,14,12,5,3,10,1,1,2,0,0,SA,23_24,3,5,0.8,2.2,0.8,1.4,-2,0.0,0.8000000000000003
2024-04-01,Inter,Empoli,2,0,H,1,0,H,19,14,7,3,8,6,0,2,0,0,SA,23_24,13,4,2.4,0.4,0.8,1.2,9,1.5999999999999999,-0.7999999999999999
2024-04-01,Cagliari,Verona,1,1,D,0,1,A,11,8,2,5,7,2,0,2,0,0,SA,23_24,8,7,1.4,1.0,1.0,1.4,1,0.3999999999999999,-0.3999999999999999
2024-04-01,Villarreal,Ath Madrid,1,2,A,0,1,A,11,14,2,8,3,3,3,3,0,0,LL,23_24,13,7,2.6,1.0,1.8,1.6,6,0.8,-0.6000000000000001
2024-04-02,Newcastle,Everton,1,1,D,1,0,H,18,10,6,3,7,3,0,3,0,0,PL,24_25,7,2,2.4,2.4,0.8,1.8,5,1.5999999999999999,0.5999999999999999
2024-04-02,Nott'm Forest,Fulham,3,1,H,3,0,H,16,18,4,3,3,8,0,0,0,0,PL,24_25,2,10,0.8,1.6,2.4,1.2,-8,-1.5999999999999999,0.40000000000000013
2024-04-02,Bournemouth,Crystal Palace,1,0,H,0,0,D,11,3,6,2,9,2,3,2,0,0,PL,24_25,10,6,2.0,1.4,1.4,1.2,4,0.6000000000000001,0.19999999999999996
2024-04-02,Burnley,Wolves,1,1,D,1,1,D,13,8,6,2,7,4,0,2,0,0,PL,24_25,5,9,1.2,2.0,1.0,1.4,-4,0.19999999999999996,0.6000000000000001
2024-04-02,West Ham,Tottenham,1,1,D,1,1,D,11,13,4,4,9,5,1,4,0,0,PL,24_25,8,9,2.6,2.0,2.0,1.4,-1,0.6000000000000001,0.6000000000000001
2024-04-03,Man City,Aston Villa,4,1,H,2,1,H,25,8,11,3,2,3,1,2,0,0,PL,24_25,11,10,1.2,0.4,2.0,1.8,1,-0.8,-1.4
2024-04-03,Brentford,Brighton,0,0,D,0,0,D,5,24,2,6,1,5,1,1,0,0,PL,24_25,2,7,1.4,2.2,1.6,1.2,-5,-0.20000000000000018,1.0000000000000002
2024-04-03,Arsenal,Luton,2,0,H,2,0,H,13,5,4,1,3,1,1,1,0,0,PL,24_25,13,2,3.4,0.4,1.6,2.2,11,1.7999999999999998,-1.8000000000000003
2024-04-04,Granada,Valencia,0,1,A,0,0,D,13,6,3,2,5,4,3,1,0,0,LL,23_24,1,6,0.8,2.2,0.6,0.6,-5,0.20000000000000007,1.6
2024-04-04,Liverpool,Sheffield United,3,1,H,1,0,H,29,8,9,3,13,1,0,1,0,0,PL,24_25,13,2,2.4,0.8,1.0,3.4,11,1.4,-2.5999999999999996
2024-04-04,Chelsea,Man United,4,3,H,2,2,D,28,19,10,5,12,3,3,0,0,0,PL,24_25,9,7,2.2,1.6,1.4,1.4,2,0.8000000000000003,0.20000000000000018
2024-04-05,Salernitana,Sassuolo,2,2,D,0,2,A,5,16,2,5,4,9,4,3,0,0,SA,23_24,1,4,0.6,2.2,0.6,1.8,-3,0.0,0.40000000000000013
2024-04-06,Empoli,Torino,3,2,H,1,0,H,4,19,3,5,1,7,2,1,0,0,SA,23_24,3,8,0.6,1.4,1.2,0.8,-5,-0.6,0.5999999999999999
2024-04-06,Milan,Lecce,3,0,H,2,0,H,16,12,8,7,5,1,1,1,0,1,SA,23_24,13,5,1.6,0.6,0.4,1.2,8,1.2000000000000002,-0.6
2024-04-06,Brighton,Arsenal,0,3,A,0,1,A,10,20,2,7,8,7,1,2,0,0,PL,24_25,5,13,0.6,1.2,2.8,0.4,-8,-2.1999999999999997,0.7999999999999999
2024-04-06,Crystal Palace,Man City,2,4,A,1,1,D,7,18,4,8,2,9,1,1,0,0,PL,24_25,5,11,1.2,1.2,1.8,0.6,-6,-0.6000000000000001,0.6
2024-04-06,Aston Villa,Brentford,3,3,D,1,0,H,11,8,3,3,11,3,2,2,0,0,PL,24_25,7,3,1.4,2.2,1.0,1.4,4,0.3999999999999999,0.8000000000000003
2024-04-06,Everton,Burnley,1,0,H,1,0,H,12,6,3,1,3,5,2,1,0,1,PL,24_25,2,6,0.8,1.8,1.4,1.6,-4,-0.5999999999999999,0.19999999999999996
2024-04-06,Fulham,Newcastle,0,1,A,0,0,D,14,12,4,5,14,3,1,2,0,0,PL,24_25,7,7,2.2,1.6,2.2,2.2,0,0.0,-0.6000000000000001
2024-04-06,Luton,Bournemouth,2,1,H,0,0,D,19,8,9,1,7,2,0,0,0,0,PL,24_25,2,13,1.2,2.0,2.2,1.2,-11,-1.0000000000000002,0.8
2024-04-06,Wolves,West Ham,1,2,A,1,0,H,14,11,7,4,4,4,5,2,0,0,PL,24_25,7,6,0.8,1.4,2.0,1.8,1,-1.2,-0.40000000000000013
2024-04-06,Roma,Lazio,1,0,H,1,0,H,15,11,3,1,3,6,6,3,0,0,SA,23_24,11,6,2.0,1.0,1.2,1.4,5,0.8,-0.3999999999999999
2024-04-07,Sheffield United,Chelsea,2,2,D,1,1,D,11,6,6,3,7,6,4,2,0,0,PL,24_25,2,9,1.2,3.0,2.4,2.0,-7,-1.2,1.0
2024-04-07,Man United,Liverpool,2,2,D,0,1,A,9,28,5,7,6,11,5,2,0,0,PL,24_25,4,13,1.6,2.0,2.2,0.8,-9,-0.6000000000000001,1.2
2024-04-07,Frosinone,Bologna,0,0,D,0,0,D,12,13,5,5,5,2,1,3,0,0,SA,23_24,2,12,1.2,1.8,1.6,0.4,-10,-0.40000000000000013,1.4
2024-04-07,Tottenham,Nott'm Forest,3,1,H,1,1,D,17,13,7,6,12,2,2,3,0,0,PL,24_25,10,5,2.0,1.2,1.0,1.0,5,1.0,0.19999999999999996
2024-04-07,Monza,Napoli,2,4,A,1,0,H,7,19,2,8,1,6,3,1,0,0,SA,23_24,9,8,1.4,1.4,2.0,1.4,1,-0.6000000000000001,0.0
2024-04-07,Verona,Genoa,1,2,A,1,1,D,12,11,3,5,5,3,3,1,0,0,SA,23_24,7,5,0.8,1.2,1.2,1.2,2,-0.3999999999999999,0.0
2024-04-07,Juventus,Fiorentina,1,0,H,1,0,H,7,13,2,2,5,6,2,1,0,0,SA,23_24,5,6,1.2,1.4,1.2,1.2,-1,0.0,0.19999999999999996
2024-04-07,Cagliari,Atalanta,2,1,H,1,1,D,11,7,3,2,4,4,3,3,0,0,SA,23_24,8,5,1.4,1.0,1.4,1.8,3,0.0,-0.8
2024-04-08,Udinese,Inter,1,2,A,1,0,H,3,23,1,6,0,8,1,2,0,0,SA,23_24,5,13,0.8,1.4,2.0,0.4,-8,-1.2,0.9999999999999999
2024-04-12,Lazio,Salernitana,4,1,H,3,1,H,17,8,6,5,9,0,0,1,0,0,SA,23_24,6,2,1.0,1.2,1.0,2.2,4,0.0,-1.0000000000000002
2024-04-12,Betis,Celta,2,1,H,0,0,D,15,12,3,5,6,5,1,0,0,0,LL,23_24,3,8,1.6,2.2,1.0,1.4,-5,0.6000000000000001,0.8000000000000003
2024-04-13,Bournemouth,Man United,2,2,D,2,1,H,20,8,5,2,7,2,4,0,0,0,PL,24_25,10,5,2.0,1.6,1.8,2.0,5,0.19999999999999996,-0.3999999999999999
2024-04-13,Bologna,Monza,0,0,D,0,0,D,17,4,7,0,10,0,4,4,0,0,SA,23_24,10,6,1.2,0.4,1.4,2.2,4,-0.19999999999999996,-1.8000000000000003
2024-04-13,Lecce,Empoli,1,0,H,0,0,D,14,3,7,0,10,3,1,0,0,0,SA,23_24,5,3,0.4,1.0,0.6,1.4,2,-0.19999999999999996,-0.3999999999999999
2024-04-13,Cadiz,Barcelona,0,1,A,0,1,A,14,12,3,2,8,4,3,3,0,0,LL,23_24,8,13,1.2,1.0,1.8,0.0,-5,-0.6000000000000001,1.0
2024-04-13,Mallorca,Real Madrid,0,1,A,0,0,D,6,16,2,9,4,2,2,1,0,0,LL,23_24,8,13,0.6,0.4,2.6,0.8,-5,-2.0,-0.4
2024-04-13,Vallecano,Getafe,0,0,D,0,0,D,11,7,2,0,3,0,4,6,0,0,LL,23_24,5,4,0.6,1.0,0.8,1.8,1,-0.20000000000000007,-0.8
2024-04-13,Newcastle,Tottenham,4,0,H,2,0,H,18,11,5,2,16,3,0,4,0,0,PL,24_25,10,10,2.2,1.4,2.0,1.2,0,0.20000000000000018,0.19999999999999996
2024-04-13,Brentford,Sheffield United,2,0,H,0,0,D,9,8,5,2,3,6,3,1,0,0,PL,24_25,3,3,1.2,1.6,1.6,3.2,0,-0.40000000000000013,-1.6
2024-04-13,Ath Madrid,Girona,3,1,H,2,1,H,17,12,4,5,2,0,3,2,0,0,LL,23_24,7,9,1.2,1.8,1.6,0.8,-2,-0.40000000000000013,1.0
2024-04-13,Burnley,Brighton,1,1,D,0,0,D,11,20,3,8,4,5,1,2,0,0,PL,24_25,6,4,1.4,1.4,0.4,1.6,2,0.9999999999999999,-0.20000000000000018
2024-04-13,Man City,Luton,5,1,H,1,0,H,33,4,13,2,12,1,1,0,0,0,PL,24_25,11,4,2.4,1.0,1.4,2.0,7,1.0,-1.0
2024-04-13,Nott'm Forest,Wolves,2,2,D,1,1,D,18,11,9,4,10,1,2,3,0,0,PL,24_25,5,4,1.2,1.4,0.8,1.8,1,0.3999999999999999,-0.40000000000000013
2024-04-13,Torino,Juventus,0,0,D,0,0,D,13,8,2,3,6,2,3,2,1,0,SA,23_24,8,5,1.2,0.8,0.8,1.0,3,0.3999999999999999,-0.19999999999999996
2024-04-14,Napoli,Frosinone,2,2,D,1,0,H,20,13,9,6,6,2,3,1,1,0,SA,23_24,8,3,1.6,1.6,0.8,1.2,5,0.8,0.40000000000000013
2024-04-14,Sassuolo,Milan,3,3,D,2,1,H,10,23,5,7,2,6,3,1,0,0,SA,23_24,5,15,0.8,1.0,2.0,0.4,-10,-1.2,0.6
2024-04-14,Las Palmas,Sevilla,0,2,A,0,1,A,5,10,2,3,6,2,3,3,1,0,LL,23_24,2,7,0.8,1.6,1.4,1.4,-5,-0.5999999999999999,0.20000000000000018
2024-04-14,Sociedad,Almeria,2,2,D,1,1,D,17,7,4,3,5,1,2,2,1,0,LL,23_24,9,5,1.8,1.6,1.0,1.6,4,0.8,0.0
2024-04-14,Inter,Cagliari,2,2,D,1,0,H,12,11,7,6,7,0,0,2,0,0,SA,23_24,13,10,1.6,0.6,1.6,1.0,3,0.0,-0.4
2024-04-14,Ath Bilbao,Villarreal,1,1,D,0,0,D,13,10,6,2,3,1,3,3,0,1,LL,23_24,7,12,1.0,1.0,2.6,1.2,-5,-1.6,-0.19999999999999996
2024-04-14,West Ham,Fulham,0,2,A,0,1,A,15,18,4,10,8,3,1,2,0,0,PL,24_25,6,4,1.8,1.8,1.6,1.8,2,0.19999999999999996,0.0
2024-04-14,Arsenal,Aston Villa,0,2,A,0,0,D,18,11,4,2,4,6,3,1,0,0,PL,24_25,13,5,2.6,0.2,1.4,2.4,8,1.2000000000000002,-2.1999999999999997
2024-04-14,Granada,Alaves,2,0,H,2,0,H,9,8,3,3,1,5,3,2,0,0,LL,23_24,0,4,0.6,2.2,0.4,1.0,-4,0.19999999999999996,1.2000000000000002
2024-04-14,Liverpool,Crystal Palace,0,1,A,0,1,A,21,8,6,5,11,1,1,1,0,0,PL,24_25,11,2,1.8,1.0,1.0,2.0,9,0.8,-1.0
2024-04-15,Atalanta,Verona,2,2,D,2,0,H,16,13,9,5,5,4,0,2,0,0,SA,23_24,4,7,1.4,2.0,1.0,1.2,-3,0.3999999999999999,0.8
2024-04-15,Fiorentina,Genoa,1,1,D,0,1,A,20,7,3,3,6,2,1,2,0,0,SA,23_24,5,5,1.0,1.2,1.2,1.4,0,-0.19999999999999996,-0.19999999999999996
2024-04-15,Osasuna,Valencia,0,1,A,0,1,A,13,4,2,3,4,1,0,2,0,0,LL,23_24,7,8,1.4,1.4,0.8,0.6,-1,0.5999999999999999,0.7999999999999999
2024-04-15,Chelsea,Everton,6,0,H,4,0,H,14,10,10,2,4,8,1,4,0,0,PL,24_25,9,4,2.6,2.2,0.8,1.6,5,1.8,0.6000000000000001
2024-04-19,Cagliari,Juventus,2,2,D,2,0,H,9,11,4,3,4,3,2,3,0,0,SA,23_24,8,6,1.8,1.4,0.6,0.6,2,1.2000000000000002,0.7999999999999999
2024-04-19,Genoa,Lazio,0,1,A,0,0,D,8,13,2,1,2,9,1,2,0,0,SA,23_24,6,9,1.2,1.2,1.8,1.2,-3,-0.6000000000000001,0.0
2024-04-19,Ath Bilbao,Granada,1,1,D,1,1,D,17,5,6,0,11,4,4,2,0,0,LL,23_24,8,3,1.0,0.6,0.8,1.2,5,0.19999999999999996,-0.6
2024-04-20,Valencia,Betis,1,2,A,0,1,A,8,12,5,6,7,6,2,3,0,0,LL,23_24,10,3,0.6,0.2,1.4,2.2,7,-0.7999999999999999,-2.0
2024-04-20,Wolves,Arsenal,0,2,A,0,1,A,5,24,3,9,1,2,3,2,0,0,PL,24_25,5,10,1.2,1.6,1.4,0.6,-5,-0.19999999999999996,1.0
2024-04-20,Sheffield United,Burnley,1,4,A,0,2,A,18,16,11,9,11,2,1,0,0,0,PL,24_25,3,6,1.6,2.4,1.2,1.2,-3,0.40000000000000013,1.2
2024-04-20,Luton,Brentford,1,5,A,0,2,A,6,21,3,9,4,9,1,2,0,0,PL,24_25,4,6,1.0,2.2,1.4,1.2,-2,-0.3999999999999999,1.0000000000000002
2024-04-20,Girona,Cadiz,4,1,H,2,0,H,10,12,5,5,2,4,1,2,0,0,LL,23_24,6,7,1.2,1.4,0.8,0.8,-1,0.3999999999999999,0.5999999999999999
2024-04-20,Vallecano,Osasuna,2,1,H,0,1,A,17,6,6,2,5,1,4,1,0,0,LL,23_24,6,6,0.6,0.4,1.2,1.4,0,-0.6,-0.9999999999999999
2024-04-20,Celta,Las Palmas,4,1,H,2,1,H,21,9,13,4,8,4,1,0,0,0,LL,23_24,7,1,0.8,1.4,0.6,1.8,6,0.20000000000000007,-0.40000000000000013
2024-04-20,Empoli,Napoli,1,0,H,1,0,H,7,9,1,1,2,8,2,2,0,0,SA,23_24,3,6,0.6,1.4,1.6,1.8,-3,-1.0,-0.40000000000000013
2024-04-20,Verona,Udinese,1,0,H,0,0,D,16,18,4,1,10,6,2,2,0,0,SA,23_24,5,5,1.2,1.6,1.0,1.4,0,0.19999999999999996,0.20000000000000018
2024-04-21,Monza,Atalanta,1,2,A,0,1,A,17,12,2,6,2,8,3,2,0,0,SA,23_24,7,5,1.2,1.4,1.8,1.6,2,-0.6000000000000001,-0.20000000000000018
2024-04-21,Everton,Nott'm Forest,2,0,H,1,0,H,7,8,4,3,6,4,3,2,0,0,PL,24_25,4,6,0.6,2.2,1.6,1.6,-2,-1.0,0.6000000000000001
2024-04-21,Aston Villa,Bournemouth,3,1,H,1,1,D,14,14,4,6,8,4,1,3,0,0,PL,24_25,8,10,1.8,1.6,2.0,1.6,-2,-0.19999999999999996,0.0
2024-04-21,Crystal Palace,West Ham,5,2,H,4,1,H,18,4,7,1,4,0,3,2,0,0,PL,24_25,5,5,1.0,1.4,1.4,1.8,0,-0.3999999999999999,-0.40000000000000013
2024-04-21,Fulham,Liverpool,1,3,A,1,1,D,12,14,5,7,1,4,3,0,0,0,PL,24_25,7,8,1.8,1.4,1.6,1.2,-1,0.19999999999999996,0.19999999999999996
2024-04-21,Sassuolo,Lecce,0,3,A,0,2,A,10,14,3,8,9,4,1,0,0,0,SA,23_24,6,7,1.4,1.4,0.4,0.8,-1,0.9999999999999999,0.5999999999999999
2024-04-21,Getafe,Sociedad,1,1,D,1,1,D,6,7,4,3,0,4,0,2,0,0,LL,23_24,5,10,0.8,1.0,2.0,1.4,-5,-1.2,-0.3999999999999999
2024-04-21,Almeria,Villarreal,1,2,A,1,1,D,24,11,5,3,5,2,3,4,1,0,LL,23_24,5,10,1.0,1.6,2.2,1.2,-5,-1.2000000000000002,0.40000000000000013
2024-04-21,Alaves,Ath Madrid,2,0,H,1,0,H,8,15,3,4,1,11,5,3,0,0,LL,23_24,3,9,0.2,1.2,1.4,1.6,-6,-1.2,-0.40000000000000013
2024-04-21,Real Madrid,Barcelona,3,2,H,1,1,D,14,14,8,6,2,8,3,2,0,0,LL,23_24,13,13,2.6,0.8,1.2,0.0,0,1.4000000000000001,0.8
2024-04-21,Salernitana,Fiorentina,0,2,A,0,0,D,5,12,1,7,2,5,2,4,0,0,SA,23_24,1,3,1.0,2.8,0.8,1.2,-2,0.19999999999999996,1.5999999999999999
2024-04-21,Torino,Frosinone,0,0,D,0,0,D,13,12,2,3,6,4,2,2,0,0,SA,23_24,8,3,1.2,0.8,1.0,1.4,5,0.19999999999999996,-0.5999999999999999
2024-04-22,Milan,Inter,1,2,A,0,1,A,15,11,6,3,5,3,3,2,2,1,SA,23_24,13,11,2.4,1.0,1.6,0.8,2,0.7999999999999998,0.19999999999999996
2024-04-22,Roma,Bologna,1,3,A,0,2,A,14,11,5,3,8,2,5,2,0,0,SA,23_24,11,8,1.6,0.6,0.8,0.2,3,0.8,0.39999999999999997
2024-04-22,Sevilla,Mallorca,2,1,H,0,0,D,11,8,4,6,4,4,0,2,0,0,LL,23_24,10,7,1.8,1.2,0.4,0.4,3,1.4,0.7999999999999999
